id,name,year,platform,publisher,genre
3203,Pro Evolution Soccer 2015,2014,6,15,1
3204,Evolve,2015,18,3,7
3205,Tak 2: The Staff of Dreams,2004,7,29,2
3206,Dead Island: Riptide,2013,6,42,9
3207,Warriors Orochi 3,2011,6,116,9
3208,Bolt,2008,4,32,11
3209,Viewtiful Joe,2003,19,13,9
3210,The Urbz: Sims in the City,2004,9,8,8
3211,Beetle Adventure Racing!,1999,12,8,3
3212,FIFA Soccer,2012,23,8,1
3213,Disney's 102 Dalmatians: Puppies to the Rescue,2000,13,22,2
3214,Wipeout: The Game,2010,4,5,6
3215,Strike Force Bowling,2004,7,98,1
3216,SpongeBob's Atlantis SquarePantis,2007,1,29,9
3217,Metal Gear Solid V: Ground Zeroes,2014,6,15,9
3218,Halloween,1982,16,146,9
3219,Dragon Ball Z: Ultimate Tenkaichi,2011,6,26,10
3220,WWE SmackDown vs. Raw 2010,2009,17,29,10
3221,Bass Landing,1999,13,51,1
3222,XGRA: Extreme G-Racing Association,2004,7,22,3
3223,Mario's Picross,1995,3,1,5
3224,Pac-Man Player's Choice Bundle,2003,19,26,6
3225,Rocksmith 2014,2014,11,6,6
3226,Fighters MEGAMiX,1996,24,9,10
3227,Bahamut Lagoon,1996,8,10,4
3228,Wall-E,2008,5,29,2
3229,Tomb Raider III: Adventures of Lara Croft,1998,15,22,9
3230,Toshochu: Run for Money,2012,10,26,11
3231,Dragon Quest Monsters: Joker 2 Professional,2011,4,17,4
3232,NFL Quarterback Club 99,1998,12,31,1
3233,Super Robot Taisen α Gaiden,2001,13,58,12
3234,Formula 1: Championship Edition,2006,6,4,3
3235,Muramasa: The Demon Blade,2009,1,71,4
3236,NBA 2K9,2008,6,3,1
3237,SingStar Singalong With Disney,2008,7,4,6
3238,NHL 16,2015,11,8,1
3239,Plants vs. Zombies: Garden Warfare,2014,11,8,7
3240,NFL Fever 2003,2002,14,2,1
3241,Samurai Warriors 2,2006,7,49,9
3242,Dynasty Warriors 8,2013,6,49,9
3243,Disney Sing It: Family Hits,2010,1,32,6
3244,2 Games in 1: Sonic Battle & ChuChu Rocket!,2005,9,29,6
3245,Robotech: Battlecry,2002,7,73,7
3246,Dora the Explorer: Super Spies,2004,9,65,2
3247,New Carnival Games,2010,1,3,6
3248,Tony Hawk: RIDE,2009,5,5,1
3249,Just Dance 2014,2013,20,6,6
3250,Cooking Mama 4: Kitchen Magic!,2011,10,12,8
3251,Texas Hold 'Em Poker,2004,9,35,6
3252,Time Crisis 3,2003,7,26,7
3253,Cabela's Monster Buck Hunter,2010,1,5,1
3254,Ganbaru Watashi no Kakei Diary,2007,4,1,6
3255,pro evolution soccer 2011,2010,5,15,1
3256,New Play Control! Donkey Kong Jungle Beat,2008,1,1,2
3257,Small Soldiers,1998,13,8,2
3258,Yakuza: Dead Souls,2011,6,9,7
3259,Littlest Pet Shop: Garden,2008,4,8,8
3260,Half-Life 2,2005,14,8,7
3261,Duke Nukem: Total Meltdown,1997,13,14,7
3262,Pac-Man Party,2010,1,26,6
3263,Jak and Daxter: The Lost Frontier,2009,17,4,2
3264,Major League Baseball 2K8,2008,5,7,1
3265,SimCity DS,2007,4,8,8
3266,Major League Baseball 2K9,2009,5,130,1
3267,Petz: Dogz Pack,2008,4,6,8
3268,Split/Second,2010,5,32,3
3269,Final Fantasy IV Advance,2005,9,1,4
3270,Madden NFL 2003,2002,9,8,1
3271,Tomb Raider Chronicles,1999,13,22,9
3272,Harry Potter and the Goblet of Fire,2005,9,8,9
3273,Dragon Ball Z: Buu's Fury,2004,9,11,9
3274,Madden NFL 2002,2001,19,8,1
3275,Guitar Hero: Smash Hits,2009,1,5,6
3276,Disney TH!NK Fast: The Ultimate Trivia Showdown,2008,1,32,6
3277,Spider-Man: Mysterio's Menace,2001,9,5,9
3278,Madden NFL 2000,1999,12,8,1
3279,Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions),2007,5,5,9
3280,Game & Watch Gallery 4,2002,9,1,6
3281,Littlest Pet Shop: Jungle,2008,4,8,8
3282,Naruto: Ultimate Ninja,2003,7,11,10
3283,Fighters Uncaged,2010,5,6,10
3284,Call of Juarez: Bound in Blood,2009,5,6,7
3285,New Play Control! Pikmin 2,2009,1,1,12
3286,Tony Hawk's Underground,2003,9,5,1
3287,Hot Shots Golf: World Invitational,2011,23,4,1
3288,Monster Trucks,2004,9,35,3
3289,Shadow The Hedgehog,2005,7,9,2
3290,Wave Race: Blue Storm,2001,19,1,3
3291,Backyard Wrestling: Don't Try This at Home,2003,7,22,10
3292,Fight Night Round 2,2005,14,8,10
3293,MonHun Nikki: Poka Poka Ailu Mura,2010,17,13,4
3294,The Golden Compass,2007,4,9,9
3295,NBA 2K8,2007,7,3,1
3296,Phineas and Ferb: Across the 2nd Dimension,2011,1,32,9
3297,Disney Infinity,2013,20,32,9
3298,WarioWare D.I.Y.,2009,4,1,6
3299,Tony Hawk: RIDE,2009,6,5,1
3300,LEGO Jurassic World,2015,10,20,9
3301,Alice: Madness Returns,2011,6,8,11
3302,LEGO The Hobbit,2014,11,20,9
3303,Suikoden,1995,13,15,4
3304,Secret Agent Clank,2009,7,4,2
3305,Rayman Arena,2001,7,6,3
3306,Avatar: The Game,2009,17,6,9
3307,Jaws Unleashed,2006,7,29,9
3308,Puyo Puyo Sun,1997,24,92,5
3309,Half-Life,2001,7,24,7
3310,Tomb Raider (2013),2014,18,17,9
3311,Mickey's Speedway USA,2000,12,1,3
3312,International Superstar Soccer 64,1997,12,15,1
3313,Skylanders SWAP Force,2013,20,5,2
3314,NASCAR Heat 2002,2001,7,53,3
3315,Disney Sing It! High School Musical 3: Senior Year,2008,1,32,6
3316,From TV Animation One Piece: Grand Battle 2,2002,13,26,10
3317,BeatMania Append 3rdMix,1998,13,15,8
3318,PGR3 - Project Gotham Racing 3,2005,5,2,3
3319,XCOM: Enemy Unknown,2012,6,3,12
3320,Blur,2010,5,5,3
3321,Xena: Warrior Princess,1998,13,8,11
3322,Scribblenauts: Unlimited,2012,10,20,9
3323,Front Mission,1995,8,10,12
3324,NHL 11,2010,6,8,1
3325,Kinect Rush: A Disney Pixar Adventure,2012,5,2,11
3326,Monopoly,2008,5,8,6
3327,Disney Infinity 2.0: Marvel Super Heroes,2014,11,32,9
3328,Major League Baseball 2K7,2007,7,130,1
3329,Asphalt: Urban GT,2004,4,6,3
3330,The Fight: Lights Out,2010,6,4,10
3331,Dai-2-Ji Super Robot Taisen α,2003,7,58,12
3332,Pokemon Trozei!,2005,4,1,5
3333,Dead Space,2008,15,8,9
3334,Hot Wheels: Stunt Track Challenge,2004,7,29,3
3335,Rayman Origins,2012,23,6,2
3336,London 2012: The Official Video Game of the Olympic Games,2012,5,9,1
3337,Beijing 2008,2008,5,9,1
3338,Dai-3-Ji Super Robot Taisen α: Shuuen no Ginga e,2005,7,58,12
3339,Jeopardy!,2010,1,29,6
3340,Jikkyou Powerful Pro Yakyuu '97 Kaimakuban,1997,13,15,1
3341,Assassin's Creed: Brotherhood,2011,15,6,9
3342,CyberTiger,1998,13,8,1
3343,Jampack Fall 2001,2001,13,4,6
3344,Medal of Honor: Frontline,2002,19,8,7
3345,Final Fantasy: The 4 Heroes of Light,2009,4,17,4
3346,Iron Man,2008,1,9,9
3347,Kane & Lynch 2: Dog Days,2010,6,17,7
3348,NFL Blitz 2001,2000,13,40,1
3349,Total War: Shogun 2,2011,15,9,12
3350,Jikkyou Powerful Pro Yakyuu '98 Kaimakuban,1998,13,15,1
3351,Rock Band 2,2008,7,32,6
3352,Yakuza 5,2012,6,9,9
3353,LEGO Indiana Jones 2: The Adventure Continues,2009,17,5,9
3354,BurgerTime,1981,16,140,5
3355,Naruto: The Broken Bond,2008,5,6,9
3356,2002 FIFA World Cup,2002,7,8,1
3357,MVP Baseball 2004,2004,14,8,1
3358,Crash Bandicoot: The Wrath of Cortex,2002,19,21,2
3359,Smurf: Rescue In Gargamel's Castle,1981,16,70,9
3360,Spelling Challenges and more!,2007,4,12,6
3361,Go Diego Go! Great Dinosaur Rescue,2008,1,3,9
3362,Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions),2007,1,5,9
3363,Extreme-G,1997,12,31,3
3364,Ready 2 Rumble Boxing,1999,12,40,1
3365,Payday 2,2013,5,12,7
3366,Dead or Alive Xtreme Beach Volleyball,2003,14,2,1
3367,Tales of Rebirth,2004,7,26,4
3368,SoulCalibur V,2012,5,26,10
3369,NHL 12,2011,6,8,1
3370,Tales of Zestiria,2015,6,26,4
3371,Silent Hill: Shattered Memories,2010,7,15,9
3372,Skate it,2008,1,8,1
3373,Game Party in Motion,2010,5,20,6
3374,Barbie: Race & Ride,1999,13,4,9
3375,Lost: Via Domus,2008,5,6,9
3376,Mega Man Anniversary Collection,2004,7,13,2
3377,Final Fantasy Anniversary Edition,2007,17,17,4
3378,Dark Souls II,2015,11,26,4
3379,Ben 10: Alien Force,2008,17,102,9
3380,Deus Ex: Human Revolution,2011,15,17,7
3381,Zumba Fitness,2010,6,12,1
3382,Harvest Moon: Friends of Mineral Town,2003,9,6,8
3383,Backyard NBA Basketball,2003,7,11,1
3384,FIFA Soccer 10,2009,4,8,1
3385,Kirby's Dream Course,1994,8,1,1
3386,Doom 3 BFG Edition,2012,6,7,7
3387,Mega Man X7,2003,7,13,9
3388,Top Spin 3,2008,1,3,9
3389,Petz Dogz 2,2007,1,6,8
3390,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,2008,7,29,9
3391,The Conduit,2009,1,9,7
3392,Just Dance 2016,2015,20,6,6
3393,Tokimeki Memorial: Forever with You,1995,13,15,8
3394,Diablo,1997,13,8,4
3395,Cabela's Dangerous Hunts 2011,2010,1,5,1
3396,NHL 15,2014,11,8,1
3397,Q*bert,1982,16,46,5
3398,Romancing SaGa,2005,7,17,4
3399,The Lord of the Rings: The Third Age,2004,7,8,4
3400,Harvest Moon: Sunshine Islands,2008,4,71,8
3401,Trivial Pursuit,2009,1,8,6
3402,The Legend of Spyro: Dawn of the Dragon,2008,1,24,2
3403,The Sims 3: World Adventures,2009,15,8,8
3404,Kinect Sports Rivals,2014,18,2,1
3405,Rayman Origins,2011,1,6,2
3406,WWE 2K16,2015,18,3,1
3407,Titanfall,2014,15,8,7
3408,NCAA Football 09,2008,6,8,1
3409,Tom Clancy's HAWX,2009,5,6,9
3410,Sammy Sosa High Heat Baseball 2001,2000,13,29,1
3411,Frozen: Olaf's Quest,2013,10,32,2
3412,Terminator 3: Rise of the Machines,2003,7,11,9
3413,Transformers: War for Cybertron (XBox 360, PS3, & PC Versions),2010,5,5,7
3414,Harvest Moon: The Tale of Two Towns,2010,4,80,8
3415,FIFA: Road to  World Cup 98,1997,12,8,1
3416,World Cup 98,1998,12,8,1
3417,International Superstar Soccer '98,1998,12,15,1
3418,Unreal Tournament,2000,7,53,7
3419,Digimon World 2,2000,13,26,4
3420,Tales of Phantasia,1998,13,26,4
3421,Prince of Persia: The Two Thrones,2005,14,6,9
3422,Xenosaga Episode II: Jenseits von Gut und Böse,2004,7,4,4
3423,Gex: Enter the Gecko,1998,13,147,2
3424,Shrek 2: Beg for Mercy,2004,9,5,11
3425,Mega Man Star Force 2: Zerker x Ninja / Saurian,2007,4,13,9
3426,JoJo's Bizarre Adventure: All Star Battle,2013,6,26,10
3427,Petz Nursery,2009,4,6,8
3428,Contra: Shattered Soldier,2002,7,15,7
3429,Championship Motocross featuring Ricky Carmichael,1998,13,29,3
3430,Dragon Ball Z: Chou Saiya Densetsu,1992,8,26,4
3431,NBA 2K7,2006,5,3,1
3432,WWE 2K16,2015,6,3,1
3433,Phoenix Wright: Ace Attorney - Justice for All,2006,4,13,11
3434,Fire Emblem: Seisen no Keifu,1996,8,1,12
3435,Rock Band 3,2010,6,32,6
3436,Disgaea 4: A Promise Unforgotten,2011,6,132,4
3437,BlazBlue: Calamity Trigger,2009,6,148,10
3438,Tenchu 2: Birth of the Stealth Assassins,2000,13,5,9
3439,Tony Hawk's Pro Skater 4,2002,19,5,1
3440,MLB 11: The Show,2011,6,4,1
3441,Naruto: Uzumaki Chronicles 2,2006,7,26,9
3442,NHL 06,2005,7,8,1
3443,NHL 10,2009,6,8,1
3444,Rooms: The Main Building,2010,4,1,11
3445,Rapala: We Fish,2009,1,5,1
3446,Parasite Eve II,1999,13,10,4
3447,Tetris Party Deluxe,2010,1,1,5
3448,NFL Blitz 2000,1999,12,40,1
3449,Ratchet & Clank: Quest for Booty,2008,6,4,2
3450,NCAA Football 10,2009,7,8,1
3451,Top Spin 3,2008,6,3,9
3452,Shin Megami Tensei IV,2013,10,72,4
3453,Theme Park,1994,13,8,8
3454,Blacksite: Area 51,2007,5,40,7
3455,Spider-Man 3,2007,5,5,2
3456,ATV Offroad Fury: Blazin' Trails,2005,17,84,3
3457,Far Cry Instincts,2005,14,6,7
3458,Hasbro Family Game Night,2008,7,8,5
3459,Tony Hawk's Pro Skater 4,2002,9,5,1
3460,Up,2009,1,29,9
3461,Tales of the Abyss,2005,7,26,4
3462,Disney Universe,2011,5,32,9
3463,Iron Man,2008,5,9,9
3464,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,2000,13,26,12
3465,Spyro Orange: The Cortex Conspiracy,2004,9,24,9
3466,Enslaved: Odyssey to the West,2010,6,26,9
3467,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,2008,4,29,9
3468,Beyond The Beyond,1995,13,4,4
3469,Ben 10: Alien Force,2008,7,102,9
3470,Tomb Raider: Anniversary,2007,17,22,9
3471,Warhammer 40,000: Space Marine,2011,5,29,7
3472,Madden NFL 06,2005,19,8,1
3473,No More Heroes,2007,1,71,9
3474,Assassin's Creed II,2010,15,6,9
3475,Petz Wild Animals: Tigerz,2008,4,6,8
3476,Naruto: Ultimate Ninja 2,2004,7,26,10
3477,Defiance,2013,5,149,7
3478,Dogz,2006,4,6,8
3479,3D Dot Game Heroes,2009,6,84,4
3480,The Mysterious Murasame Castle,1986,2,1,9
3481,NBA Hangtime,1997,12,14,1
3482,Jillian Michaels Fitness Ultimatum 2010,2009,1,35,1
3483,Pro Evolution Soccer 2012,2011,17,15,9
3484,Grease,2010,1,12,6
3485,Blood Wake,2001,14,2,7
3486,Dynasty Warriors 5: Xtreme Legends,2005,7,49,9
3487,Skylanders: Spyro's Adventure,2011,10,5,9
3488,Dora The Explorer: Dora Saves the Snow Princess,2008,1,3,2
3489,Jampack Summer 2002,2002,7,4,6
3490,FIFA World Cup Germany 2006,2006,7,8,1
3491,Wreckless: ThE YaKuza MisSiOns,2002,14,5,3
3492,Super Bomberman,1992,8,69,5
3493,SpongeBob SquarePants: Battle for Bikini Bottom,2003,14,29,2
3494,Spec Ops: The Line,2012,6,3,7
3495,SD Gundam G Generation Neo,2002,7,26,12
3496,Bratz 4 Real,2007,4,29,11
3497,RalliSport Challenge,2002,14,2,3
3498,Resident Evil Outbreak File #2,2004,7,13,9
3499,Bob the Builder: Can We Fix It?,2000,13,29,9
3500,XIII,2003,7,6,7
3501,NHL 14,2013,6,8,1
3502,LEGO Rock Band,2009,5,20,6
3503,Bolt,2008,1,32,11
3504,Top Spin 3,2008,5,3,9
3505,Tom Clancy's HAWX,2009,6,6,9
3506,LEGO Dimensions,2015,5,20,9
3507,Breath of Fire IV,2000,13,13,4
3508,True Crime: Streets of LA,2003,19,5,9
3509,Odin Sphere,2007,7,17,4
3510,Donkey Kong Jungle Climber,2007,4,1,2
3511,The Incredible Hulk,2003,9,21,9
3512,Ms. Pac-Man Maze Madness,2004,9,87,5
3513,Arena Football,2006,7,8,1
3514,The Lord of the Rings: The Return of the King,2003,9,8,9
3515,NHL Hitz 20-02,2001,7,40,1
3516,Classic NES Series: Dr. Mario,2004,9,1,5
3517,The Sims: Bustin' Out,2003,14,8,8
3518,NCAA March Madness 07,2007,7,8,1
3519,Monsters, Inc. Scream Team,2001,13,4,2
3520,Harry Potter Collection,2006,7,8,6
3521,Tony Hawk's Project 8,2006,17,5,1
3522,Yu-Gi-Oh! World Championship Tournament 2004,2004,9,15,6
3523,Cabela's Big Game Hunter 2005 Adventures,2004,7,5,1
3524,Hotel Dusk: Room 215,2007,4,1,11
3525,Knockout Kings 2001,2001,7,8,10
3526,Army Men: Sarge's Heroes,1999,13,29,9
3527,Phineas and Ferb: Across the 2nd Dimension,2011,4,32,9
3528,Petz Dogz 2,2007,7,6,8
3529,Battlefield 2: Modern Combat,2005,14,8,7
3530,Wolfenstein,2009,5,5,7
3531,All-Star Baseball 2002,2001,7,31,1
3532,Backyard NFL Football,2002,9,53,1
3533,Need for Speed: Most Wanted,2005,19,8,3
3534,NASCAR Rumble,2000,13,8,3
3535,Tony Hawk: Shred,2010,1,5,1
3536,Tony Hawk's Proving Ground,2007,5,5,1
3537,WWE Raw 2,2003,14,29,10
3538,Resident Evil 2,1999,12,19,9
3539,Mega Man X2,1993,8,150,2
3540,Manhunt 2,2007,7,3,9
3541,Xenoblade Chronicles,2015,10,1,4
3542,Fullmetal Alchemist and the Broken Angel,2003,7,17,4
3543,Monster High: Ghoul Spirit,2011,1,29,6
3544,Final Fantasy IV: The Complete Collection,2011,17,17,4
3545,Frontlines: Fuel of War,2008,5,29,7
3546,Lips: Number One Hits,2009,5,2,6
3547,Hamtaro: Ham-Hams Unite!,2001,3,1,4
3548,Batman Begins,2005,7,8,9
3549,Viva Pinata: Pocket Paradise,2008,4,29,8
3550,Dr. Seuss' The Cat in the Hat,2003,7,24,6
3551,Barbie Groovy Games,2002,9,21,6
3552,Yu-Gi-Oh! Reshef of Destruction,2003,9,15,12
3553,Blinx: The Time Sweeper,2002,14,2,2
3554,Madagascar: Escape 2 Africa,2008,1,5,9
3555,Archer Maclean's Mercury,2005,17,151,5
3556,ESPN NFL Football,2003,7,9,1
3557,Fatal Fury Special,1994,8,152,10
3558,Catz,2006,4,6,8
3559,Major League Baseball 2K5,2005,14,3,1
3560,DS Bimoji Training,2008,4,1,6
3561,WWE 2K15,2014,18,3,1
3562,Petz Catz Clan,2008,4,6,8
3563,Soul Sacrifice,2013,23,4,4
3564,G-Force,2009,4,32,9
3565,Tiger Woods PGA Tour 11,2010,1,8,1
3566,Soldier of Fortune: Gold Edition,2001,7,36,7
3567,Rune Factory: A Fantasy Harvest Moon,2006,4,71,4
3568,Monster Jam: Path of Destruction,2010,1,5,3
3569,Rapala Tournament Fishing!,2006,1,5,1
3570,MX 2002 Featuring Ricky Carmichael,2001,7,29,3
3571,Purr Pals,2007,4,29,8
3572,NCAA Football 07,2006,14,8,1
3573,God of War: Origins Collection,2011,6,4,9
3574,MX vs. ATV: Alive,2011,5,29,3
3575,Lunar: Silver Star Story Complete,1998,13,153,4
3576,Dragon Ball: XenoVerse,2015,6,26,10
3577,NBA Showtime: NBA on NBC,1999,13,40,1
3578,ZhuZhu Pets 2: Featuring The Wild Bunch,2010,4,5,8
3579,Dragon Age: Inquisition,2014,5,8,4
3580,Soul Reaver 2,2001,7,22,9
3581,Metal Gear Solid 3: Subsistence,2005,7,15,9
3582,Sly Cooper: Thieves in Time,2013,6,16,2
3583,The Godfather (old US sales),2006,14,8,9
3584,Daytona USA,1994,24,9,3
3585,Harry Potter and the Deathly Hallows - Part 1,2010,1,8,9
3586,Tiger Woods PGA Tour 13,2012,6,8,1
3587,WWF Raw,2002,14,29,10
3588,Shin Super Robot Taisen,1996,13,58,4
3589,Jump Super Stars,2005,4,1,10
3590,Legends of WrestleMania,2009,6,29,10
3591,The Activision Decathlon,1982,16,5,1
3592,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,2001,13,59,7
3593,50 Classic Games,2009,4,154,6
3594,10 Force 2,1999,13,22,9
3595,Sakura Wars,1996,24,9,11
3596,Yokai Sangokushi,2016,10,38,9
3597,Extermination,2001,7,4,9
3598,Batman: Vengeance,2001,7,6,11
3599,Unit 13,2012,23,4,7
3600,Tatsunoko vs. Capcom: Ultimate All-Stars,2010,1,13,10
3601,TMNT,2007,5,6,9
3602,F.E.A.R.,2007,6,24,7
3603,Secret Agent Clank(US sales),2008,17,4,2
3604,Assassin's Creed: Unity,2014,15,6,9
3605,Derby Stallion 04,2004,7,155,1
3606,NBA 2K8,2007,6,3,1
3607,Barbie Horse Adventures: Riding Camp,2008,4,5,1
3608,CrossworDS,2008,4,42,5
3609,Tony Hawk's Pro Skater 3,2002,14,5,1
3610,Mega Man Zero,2002,9,13,2
3611,Contender 2,2000,13,29,10
3612,The Amazing Spider-Man 2 (2014),2014,11,5,9
3613,Star Wars: Dark Forces,1996,13,18,7
3614,SD Gundam G Generation Zero,1999,13,26,12
3615,Super Robot Taisen F,1997,24,58,12
3616,Shrek 2,2004,14,5,2
3617,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,2002,7,9,1
3618,Time Crisis: Razing Storm,2010,6,26,7
3619,SpongeBob SquarePants: SuperSponge,2001,9,29,9
3620,Super Robot Taisen F Kanketsuhen,1998,24,58,12
3621,Enslaved: Odyssey to the West,2010,5,26,9
3622,Rune Factory 4,2012,10,156,4
3623,Summer Sports: Paradise Island,2008,1,6,1
3624,Tak and the Power of Juju,2003,9,29,2
3625,Dynasty Warriors: Gundam 3,2010,6,49,9
3626,Mortal Kombat 3,1995,13,4,10
3627,Turok: Evolution,2002,14,31,7
3628,Jak X: Combat Racing,2005,7,4,3
3629,Metro 2033,2010,5,29,7
3630,Are You Smarter than a 5th Grader? Make the Grade,2008,1,29,6
3631,American Idol,2003,7,36,6
3632,Top Gun: Fire at Will!,1996,13,97,6
3633,Red Dead Revolver,2004,14,3,7
3634,Dragon Ball Z: Shin Budokai,2006,17,11,10
3635,LEGO The Hobbit,2014,6,20,9
3636,Iron Man,2008,7,9,9
3637,SingStar Summer Party,2008,7,4,6
3638,Tiger Woods PGA Tour 08,2007,5,8,1
3639,NBA Live 10,2009,6,8,1
3640,The SpongeBob SquarePants Movie,2004,14,29,2
3641,FIFA Soccer 07,2006,14,8,1
3642,Gekikuukan Pro Yakyuu: At the End of the Century 1999,2000,7,10,1
3643,Medarot 2: Kabuto / Kuwagata Version,1999,3,157,4
3644,Excite Truck,2006,1,1,3
3645,Sacred 2: Fallen Angel,2009,5,42,4
3646,System 3 presents Ferrari Challenge Trofeo Pirelli,2008,1,158,3
3647,Dance Dance Revolution Ultramix,2003,14,15,8
3648,ModNation Racers,2010,17,4,3
3649,Crash Tag Team Racing,2005,7,24,3
3650,Two Worlds II,2011,5,54,4
3651,Sonic & All-Stars Racing Transformed,2012,6,9,3
3652,Michael Jackson: The Experience,2011,6,6,6
3653,Front Mission 4,2003,7,17,12
3654,The Fairly Odd Parents: Breakin' Da Rules,2003,9,29,2
3655,LEGO Dimensions,2015,6,20,9
3656,Inazuma Eleven,2008,4,1,4
3657,Ninokuni: Shikkoku no Madoushi,2010,4,38,4
3658,Minecraft: Story Mode,2015,18,107,11
3659,Resident Evil: Revelations 2,2015,11,13,9
3660,Manhunt 2,2007,1,3,9
3661,SRS: Street Racing Syndicate,2004,7,26,3
3662,Despicable Me: The Game - Minion Mayhem,2010,4,59,5
3663,9 Force,1982,16,159,9
3664,Gauntlet Legends,1999,12,40,9
3665,FIFA 99,1998,12,8,1
3666,Kidou Senshi Gundam: Extreme VS,2011,6,26,10
3667,Dragon Ball Z: Ultimate Tenkaichi,2011,5,26,10
3668,Tales of Symphonia,2013,6,26,4
3669,Bust A Groove,1998,13,4,6
3670,Fire Emblem: Path of Radiance,2005,19,1,9
3671,Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,2002,7,25,4
3672,Let's Draw!,2008,4,6,6
3673,Pachi-Slot Aruze Oukoku 2,1999,13,160,6
3674,NHL 14,2013,5,8,1
3675,Valkyria Chronicles II,2010,17,9,4
3676,Middle-Earth: Shadow of Mordor,2014,5,20,9
3677,Madden NFL 13,2012,1,8,1
3678,Rune Factory 2: A Fantasy Harvest Moon,2008,4,71,4
3679,Terminator Salvation,2009,6,20,7
3680,Cars 2,2011,6,32,3
3681,Bratz: Rock Angelz,2004,9,29,6
3682,How to Train Your Dragon,2010,4,5,9
3683,SSX Tricky,2001,19,8,1
3684,WWE SmackDown vs. Raw 2010,2009,4,29,10
3685,Greg Hastings' Tournament Paintball,2004,14,5,7
3686,Hello Kitty: Big City Dreams,2008,4,90,5
3687,Star Fox Command,2006,4,1,7
3688,World Soccer Winning Eleven 7 International (JP version),2004,7,15,1
3689,ESPN NBA Basketball,2003,7,9,1
3690,Inazuma Eleven GO,2011,10,1,4
3691,Over the Hedge,2006,7,5,2
3692,Mat Hoffman's Pro BMX,2001,13,5,1
3693,Lego Star Wars: The Force Awakens,2016,11,20,9
3694,Epic Mickey 2: The Power of Two,2012,5,32,9
3695,Popeye,1982,16,46,2
3696,Magician's Quest: Mysterious Times,2008,4,15,4
3697,The Hobbit,2003,7,24,2
3698,War of the Monsters,2003,7,4,10
3699,Tales of Symphonia: Dawn of the New World,2008,1,26,4
3700,The Incredible Hulk: Ultimate Destruction,2005,7,24,9
3701,Star Wars Battlefront (2015),2015,15,8,7
3702,Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare,1998,24,9,11
3703,Jewel Master Egypt,2009,4,142,5
3704,Time Crisis II,2001,7,26,7
3705,Clock Tower,1996,13,51,11
3706,NCAA March Madness 06,2005,7,8,1
3707,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,2008,1,29,9
3708,Jampack Volume 11,2004,7,4,6
3709,Dragon's Crown,2013,6,132,4
3710,Tactics Ogre: Let Us Cling Together,2010,17,17,4
3711,Legacy of Kain: Defiance,2003,7,22,9
3712,NCAA March Madness 2005,2004,7,8,1
3713,007 Racing,2000,13,8,3
3714,Conflict: Vietnam,2004,7,112,7
3715,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,2004,14,9,6
3716,Mystery Dungeon: Shiren the Wanderer,2006,4,9,4
3717,SimAnimals,2009,4,8,8
3718,MLB SlugFest 20-04,2003,7,40,1
3719,Gex 3: Deep Cover Gecko,1999,13,22,2
3720,NASCAR 09,2008,7,8,3
3721,Blitz: The League,2004,14,40,1
3722,Jampack Vol. 2,1996,13,4,6
3723,LEGO Jurassic World,2015,20,20,9
3724,Sesame Street: Once Upon A Monster,2011,5,20,6
3725,Virtual Soccer,1993,8,69,1
3726,Romance of the Three Kingdoms IV: Wall of Fire,1994,8,49,12
3727,Winning Post,1993,8,49,1
3728,Peter Jackson's King Kong: The Official Game of the Movie,2005,14,6,9
3729,SingStar Dance,2010,6,4,6
3730,Kirby and the Rainbow Curse,2015,20,1,2
3731,Burnout Revenge,2005,14,8,3
3732,FIFA 12,2011,17,8,1
3733,Medal of Honor: European Assault,2005,14,8,7
3734,Batman: Arkham City,2011,15,20,9
3735,Ty the Tasmanian Tiger 2: Bush Rescue,2004,7,8,2
3736,The Lord of the Rings: The Fellowship of the Ring,2002,14,21,9
3737,NBA 06,2005,7,4,1
3738,Sonic & All-Stars Racing Transformed,2012,20,9,3
3739,Spider-Man,2000,12,5,9
3740,We Cheer,2008,1,12,8
3741,Tom Clancy's Ghost Recon Advanced Warfighter 2,2007,17,6,7
3742,X-Men Legends,2004,19,5,4
3743,Alice in Wonderland,2010,1,32,11
3744,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,2010,4,8,8
3745,Front Mission 2,1997,13,10,12
3746,Bulletstorm,2011,6,8,7
3747,F.E.A.R. 2: Project Origin,2009,5,20,7
3748,Tiger Woods PGA Tour 11,2010,5,8,1
3749,Stuntman: Ignition,2007,6,29,3
3750,Are You Smarter Than A 5th Grader?,2007,4,52,6
3751,F1 2009,2009,17,36,3
